,statut_etab,etablissement,region,selectivite,filiere_agregee,capacite,ran_grp1,acc_tot,pct_bours,pct_f,pct_brs,pct_ab,pct_b,pct_tb,selectivite_bin,statut_simplifie,zone,capacite_log,ran_grp1_log,taux_remplissage,taux_remplissage_clipped
113,Public,Lycée Louis Couffignal,Grand Est,formation selective,CPGE,70.0,398.0,81,7.79,12.35,7.407407407407407,17.28395061728395,40.74074074074074,34.5679012345679,1,Public,Province,4.2626798770413155,5.988961416889864,1.1571428571428573,1.1571428571428573
114,Public,I.U.T. d'Illkirch,Grand Est,formation selective,DUT,96.0,43.0,98,24.1,10.2,20.408163265306122,26.53061224489796,32.6530612244898,11.224489795918368,1,Public,Province,4.574710978503383,3.784189633918261,1.0208333333333333,1.0208333333333333
115,Public,I.U.T. d'Illkirch,Grand Est,formation selective,DUT,9.0,5.0,9,14.29,44.44,11.11111111111111,0.0,66.66666666666667,0.0,1,Public,Province,2.302585092994046,1.791759469228055,1.0,1.0
116,Public,I.U.T. de Schiltigheim,Grand Est,formation selective,DUT,60.0,234.0,60,12.0,65.0,10.0,28.333333333333332,43.333333333333336,10.0,1,Public,Province,4.110873864173311,5.459585514144159,1.0,1.0
117,Public,Lycée du Haut-Barr,Grand Est,formation selective,BTS,24.0,111.0,24,0.0,8.33,0.0,50.0,16.666666666666668,0.0,1,Public,Province,3.2188758248682006,4.718498871295094,1.0,1.0
118,Public,Université de Strasbourg,Grand Est,formation non selec,Licence,105.0,553.0,102,36.84,47.06,13.72549019607843,11.764705882352942,3.9215686274509802,0.9803921568627451,0,Public,Province,4.663439094112067,6.317164686747284,0.9714285714285714,0.9714285714285714
119,Public,Lycée Jean Jacques Henner,Grand Est,formation selective,BTS,21.0,32.0,18,38.46,33.33,27.77777777777778,33.333333333333336,5.555555555555555,0.0,1,Public,Province,3.091042453358316,3.4965075614664802,0.8571428571428571,0.8571428571428571
120,Public,Lycée Jean Mermoz,Grand Est,formation selective,BTS,24.0,88.0,24,19.05,4.17,16.666666666666668,58.333333333333336,8.333333333333334,0.0,1,Public,Province,3.2188758248682006,4.48863636973214,1.0,1.0
121,Public,Lycée Jean Mermoz,Grand Est,formation selective,BTS,24.0,40.0,25,39.13,68.0,36.0,44.0,8.0,8.0,1,Public,Province,3.2188758248682006,3.713572066704308,1.0416666666666667,1.0416666666666667
122,Public,Université de Mulhouse,Grand Est,formation non selec,Licence,35.0,175.0,35,32.14,65.71,25.714285714285715,37.142857142857146,17.142857142857142,5.714285714285714,0,Public,Province,3.58351893845611,5.170483995038151,1.0,1.0
123,Public,Université de Mulhouse,Grand Est,formation selective,Licence,15.0,31.0,17,6.25,52.94,5.882352941176471,0.0,35.294117647058826,47.05882352941177,1,Public,Province,2.772588722239781,3.4657359027997265,1.1333333333333333,1.1333333333333333
124,Public,Lycée agricole Du Pflixbourg,Grand Est,formation selective,BTS,19.0,20.0,15,8.33,66.67,6.666666666666667,33.333333333333336,20.0,0.0,1,Public,Province,2.995732273553991,3.044522437723423,0.7894736842105263,0.7894736842105263
125,Privé sous contrat d'association,Institution des Chartreux,Auvergne-Rhône-Alpes,formation selective,Autre formation,40.0,359.0,35,0.0,48.57,0.0,40.0,20.0,11.428571428571429,1,Privé,Province,3.713572066704308,5.886104031450156,0.875,0.875
126,Privé sous contrat d'association,Lycée ORT,Auvergne-Rhône-Alpes,formation selective,BTS,24.0,26.0,20,7.69,0.0,5.0,10.0,10.0,0.0,1,Privé,Province,3.2188758248682006,3.295836866004329,0.8333333333333334,0.8333333333333334
127,Privé sous contrat d'association,Institut Agricole Sandar,Auvergne-Rhône-Alpes,formation selective,BTS,18.0,10.0,18,9.09,22.22,5.555555555555555,27.77777777777778,0.0,0.0,1,Privé,Province,2.9444389791664403,2.3978952727983707,1.0,1.0
128,Public,Lycée Jean-Paul Sartre,Auvergne-Rhône-Alpes,formation selective,BTS,35.0,133.0,36,44.44,66.67,33.333333333333336,47.22222222222222,5.555555555555555,0.0,1,Public,Province,3.58351893845611,4.897839799950911,1.0285714285714285,1.0285714285714285
129,Public,Lycée de Papara,Polynésie française,formation selective,BTS,24.0,10.0,24,62.5,33.33,62.5,29.166666666666668,33.333333333333336,4.166666666666667,1,Public,Outre-mer / Etranger,3.2188758248682006,2.3978952727983707,1.0,1.0
130,Privé enseignement supérieur,EGC Sens,Bourgogne-Franche-Comté,formation selective,Ecole de Commerce,25.0,24.0,15,20.0,60.0,20.0,20.0,20.0,6.666666666666667,1,Privé,Province,3.258096538021482,3.2188758248682006,0.6,0.6
131,Privé sous contrat d'association,Lycée PHILIPPINE DUCHESNE ITEC BOISFLEURY,Auvergne-Rhône-Alpes,formation selective,BTS,18.0,8.0,18,16.67,83.33,11.11111111111111,22.22222222222222,11.11111111111111,11.11111111111111,1,Privé,Province,2.9444389791664403,2.1972245773362196,1.0,1.0
132,Public,Aix Marseille Université - Site d'Aix-en-Provence,Provence Alpes Côte d'Azur,formation non selec,Licence,234.0,1374.0,225,31.76,37.78,20.88888888888889,21.77777777777778,9.777777777777779,1.7777777777777777,0,Public,Province,5.459585514144159,7.226209010100671,0.9615384615384616,0.9615384615384616
133,Public,Université de Lorraine - Site de Nancy,Grand Est,formation selective,Autre formation,30.0,187.0,10,16.67,60.0,10.0,10.0,20.0,30.0,1,Public,Province,3.4339872044851463,5.236441962829949,0.3333333333333333,0.3333333333333333
134,Public,Lycée des métiers des soins et des services à la personne La Morlette,Nouvelle-Aquitaine,formation selective,BTS,43.0,88.0,41,21.62,100.0,19.51219512195122,21.951219512195124,41.46341463414634,12.195121951219512,1,Public,Province,3.784189633918261,4.48863636973214,0.9534883720930233,0.9534883720930233
135,Public,Lycée LEON BLUM,Bourgogne-Franche-Comté,formation selective,BTS,12.0,3.0,8,42.86,25.0,37.5,37.5,12.5,0.0,1,Public,Province,2.5649493574615367,1.3862943611198906,0.6666666666666666,0.6666666666666666
136,Public,Lycée Roland Garros,La Réunion,formation selective,BTS,24.0,25.0,20,47.06,0.0,40.0,25.0,40.0,10.0,1,Public,Outre-mer / Etranger,3.2188758248682006,3.258096538021482,0.8333333333333334,0.8333333333333334
137,Public,L.E.G.T.A. Jean Monnet,Occitanie,formation selective,BTS,32.0,75.0,34,31.03,50.0,26.470588235294116,41.1764705882353,26.470588235294116,2.9411764705882355,1,Public,Province,3.4965075614664802,4.330733340286331,1.0625,1.0625
138,Public,Avignon Université,Provence Alpes Côte d'Azur,formation non selec,Licence,220.0,1029.0,214,27.98,31.78,25.233644859813083,31.30841121495327,13.08411214953271,1.4018691588785046,0,Public,Province,5.3981627015177525,6.937314081223682,0.9727272727272728,0.9727272727272728
139,Public,Université Jean Moulin Lyon 3,Auvergne-Rhône-Alpes,formation non selec,Licence,36.0,99.0,35,27.27,62.86,17.142857142857142,22.857142857142858,8.571428571428571,5.714285714285714,0,Public,Province,3.6109179126442243,4.605170185988092,0.9722222222222222,0.9722222222222222
140,Privé sous contrat d'association,Lycée AMEP,Martinique,formation selective,BTS,30.0,67.0,8,37.5,50.0,37.5,50.0,0.0,0.0,1,Privé,Outre-mer / Etranger,3.4339872044851463,4.219507705176107,0.26666666666666666,0.26666666666666666
141,Privé sous contrat d'association,Lycée La Mennais,Polynésie française,formation selective,BTS,16.0,10.0,17,47.06,23.53,47.05882352941177,52.94117647058823,5.882352941176471,5.882352941176471,1,Privé,Outre-mer / Etranger,2.833213344056216,2.3978952727983707,1.0625,1.0625
142,Public,Lycée Jean Dautet,Nouvelle-Aquitaine,formation selective,Autre formation,35.0,240.0,35,15.63,37.14,14.285714285714286,34.285714285714285,31.428571428571427,5.714285714285714,1,Public,Province,3.58351893845611,5.484796933490655,1.0,1.0
143,Public,Lycée Younoussa Bamana,Mayotte,formation selective,BTS,15.0,22.0,15,50.0,13.33,46.666666666666664,60.0,0.0,6.666666666666667,1,Public,Outre-mer / Etranger,2.772588722239781,3.1354942159291497,1.0,1.0
144,Public,Université de Franche-Comté - Site de Belfort,Bourgogne-Franche-Comté,formation selective,Autre formation,18.0,46.0,4,0.0,0.0,0.0,25.0,25.0,0.0,1,Public,Province,2.9444389791664403,3.8501476017100584,0.2222222222222222,0.2222222222222222
145,Public,Université de Toulon,Provence Alpes Côte d'Azur,formation selective,Licence,15.0,106.0,9,12.5,11.11,11.11111111111111,11.11111111111111,33.333333333333336,33.333333333333336,1,Public,Province,2.772588722239781,4.672828834461906,0.6,0.6
146,Privé sous contrat d'association,Lycée La Mennais,Polynésie française,formation selective,BTS,15.0,11.0,9,25.0,66.67,22.22222222222222,22.22222222222222,55.55555555555556,0.0,1,Privé,Outre-mer / Etranger,2.772588722239781,2.4849066497880004,0.6,0.6
147,Public,Université de Lille,Hauts-de-France,formation non selec,Licence,105.0,575.0,102,15.94,29.41,10.784313725490197,20.58823529411765,12.745098039215685,5.882352941176471,0,Public,Province,4.663439094112067,6.3561076606958915,0.9714285714285714,0.9714285714285714
148,Public,Lycée polyvalent Pointe Noire,Guadeloupe,formation selective,BTS,8.0,3.0,8,62.5,25.0,62.5,50.0,37.5,0.0,1,Public,Outre-mer / Etranger,2.1972245773362196,1.3862943611198906,1.0,1.0
149,Public,Université Paris 8,Ile-de-France,formation non selec,Licence,85.0,236.0,80,25.0,51.25,10.0,5.0,2.5,1.25,0,Public,Ile-de-France,4.454347296253507,5.4680601411351315,0.9411764705882353,0.9411764705882353
150,Public,Université de La Rochelle,Nouvelle-Aquitaine,formation selective,Autre formation,15.0,75.0,13,12.5,23.08,7.6923076923076925,23.076923076923077,15.384615384615385,23.076923076923077,1,Public,Province,2.772588722239781,4.330733340286331,0.8666666666666667,0.8666666666666667
151,Public,Université de La Rochelle,Nouvelle-Aquitaine,formation selective,Autre formation,5.0,58.0,4,100.0,0.0,50.0,0.0,0.0,0.0,1,Public,Province,1.791759469228055,4.07753744390572,0.8,0.8
152,Privé sous contrat d'association,Lycée professionnel Blanchet,Guadeloupe,formation selective,BTS,16.0,21.0,10,90.0,0.0,90.0,80.0,0.0,0.0,1,Privé,Outre-mer / Etranger,2.833213344056216,3.091042453358316,0.625,0.625
153,Public,Lycée Colbert,Hauts-de-France,formation selective,BTS,30.0,45.0,27,64.71,0.0,40.74074074074074,18.51851851851852,33.333333333333336,3.7037037037037037,1,Public,Province,3.4339872044851463,3.828641396489095,0.9,0.9
154,Public,Lycée des métiers CFA Heinrich-Nessel,Grand Est,formation selective,BTS,12.0,35.0,11,33.33,0.0,27.272727272727273,18.181818181818183,0.0,0.0,1,Public,Province,2.5649493574615367,3.58351893845611,0.9166666666666666,0.9166666666666666
155,Public,Lycée Louis Couffignal,Grand Est,formation selective,BTS,12.0,8.0,14,46.15,0.0,42.857142857142854,50.0,14.285714285714286,0.0,1,Public,Province,2.5649493574615367,2.1972245773362196,1.1666666666666667,1.1666666666666667
156,Public,Lycée Louis-Armand,Grand Est,formation selective,BTS,12.0,15.0,14,35.71,7.14,35.714285714285715,57.142857142857146,7.142857142857143,21.428571428571427,1,Public,Province,2.5649493574615367,2.772588722239781,1.1666666666666667,1.1666666666666667
157,Privé enseignement supérieur,ESCEM Orléans,Centre-Val de Loire,formation selective,Ecole de Commerce,50.0,112.0,49,8.11,36.73,6.122448979591836,28.571428571428573,16.3265306122449,4.081632653061225,1,Privé,Province,3.9318256327243257,4.727387818712341,0.98,0.98
158,Public,Université Jean Moulin Lyon 3,Auvergne-Rhône-Alpes,formation selective,Licence,5.0,21.0,6,33.33,83.33,33.333333333333336,16.666666666666668,0.0,83.33333333333333,1,Public,Province,1.791759469228055,3.091042453358316,1.2,1.2
159,Public,Aix-Marseille Université - Site de Marseille Saint Charles,Provence Alpes Côte d'Azur,formation non selec,Licence,200.0,1052.0,178,32.73,37.08,10.112359550561798,4.49438202247191,2.808988764044944,1.6853932584269662,0,Public,Province,5.303304908059076,6.959398512133975,0.89,0.89
160,Public,I.U.T. Reims-Châlons-Charleville - site de Châlons,Grand Est,formation selective,DUT,27.0,115.0,24,16.67,62.5,12.5,29.166666666666668,4.166666666666667,0.0,1,Public,Province,3.332204510175204,4.7535901911063645,0.8888888888888888,0.8888888888888888
161,Public,Université de Nantes,Pays de la Loire,formation selective,Autre formation,36.0,328.0,36,11.76,33.33,11.11111111111111,8.333333333333334,55.55555555555556,27.77777777777778,1,Public,Province,3.6109179126442243,5.796057750765372,1.0,1.0
162,Public,Lycée des métiers Condorcet Arcachon,Nouvelle-Aquitaine,formation selective,Autre formation,15.0,36.0,12,9.09,83.33,8.333333333333334,41.666666666666664,41.666666666666664,0.0,1,Public,Province,2.772588722239781,3.6109179126442243,0.8,0.8
163,Public,Université Sorbonne Nouvelle Paris 3,Ile-de-France,formation non selec,Licence,50.0,54.0,16,50.0,50.0,25.0,12.5,6.25,0.0,0,Public,Ile-de-France,3.9318256327243257,4.007333185232471,0.32,0.32
165,Public,Pauline Roland,Ile-de-France,formation selective,BTS,35.0,46.0,33,44.0,15.15,33.333333333333336,30.303030303030305,27.272727272727273,0.0,1,Public,Ile-de-France,3.58351893845611,3.8501476017100584,0.9428571428571428,0.9428571428571428
166,Public,Lycée Marie Curie,La Réunion,formation selective,BTS,18.0,81.0,18,46.67,77.78,38.888888888888886,44.44444444444444,33.333333333333336,0.0,1,Public,Outre-mer / Etranger,2.9444389791664403,4.406719247264253,1.0,1.0
167,Public,Université Toulouse 1 Capitole,Occitanie,formation non selec,Licence,1600.0,5877.0,1589,25.37,69.79,20.26431718061674,30.018879798615483,16.803020767778477,6.041535556954059,0,Public,Province,7.3783837129967145,8.678971846978863,0.993125,0.993125
168,Public,Université Lumière-Lyon 2,Auvergne-Rhône-Alpes,formation non selec,Licence,190.0,998.0,205,22.83,70.73,14.146341463414634,20.0,6.829268292682927,4.390243902439025,0,Public,Province,5.25227342804663,6.906754778648554,1.0789473684210527,1.0789473684210527
169,Public,Lycée Jay De Beaufort,Nouvelle-Aquitaine,formation selective,BTS,18.0,39.0,18,27.27,94.44,16.666666666666668,33.333333333333336,5.555555555555555,0.0,1,Public,Province,2.9444389791664403,3.6888794541139363,1.0,1.0
170,Public,Université Toulouse 3 Paul Sabatier,Occitanie,formation non selec,Licence,98.0,599.0,94,17.65,18.09,15.957446808510639,39.361702127659576,7.446808510638298,1.0638297872340425,0,Public,Province,4.59511985013459,6.396929655216146,0.9591836734693877,0.9591836734693877
171,Public,Université Grenoble Alpes,Auvergne-Rhône-Alpes,formation selective,Licence,12.0,42.0,10,0.0,100.0,0.0,10.0,10.0,30.0,1,Public,Province,2.5649493574615367,3.7612001156935624,0.8333333333333334,0.8333333333333334
172,Privé sous contrat d'association,Lycée professionnel Sainte Thérèse,Bretagne,formation selective,Autre formation,15.0,31.0,9,12.5,55.56,11.11111111111111,66.66666666666667,11.11111111111111,0.0,1,Privé,Province,2.772588722239781,3.4657359027997265,0.6,0.6
173,Public,Lycée professionnel Heinlex,Pays de la Loire,formation selective,BTS,10.0,21.0,9,42.86,11.11,33.333333333333336,0.0,11.11111111111111,0.0,1,Public,Province,2.3978952727983707,3.091042453358316,0.9,0.9
174,Public,Université Grenoble Alpes - Antenne de Valence,Auvergne-Rhône-Alpes,formation selective,Licence,35.0,317.0,33,6.67,69.7,6.0606060606060606,15.151515151515152,42.42424242424242,33.333333333333336,1,Public,Province,3.58351893845611,5.762051382780177,0.9428571428571428,0.9428571428571428
175,Public,Lycée Jules Verne,Normandie,formation selective,BTS,24.0,26.0,23,35.29,0.0,26.08695652173913,26.08695652173913,8.695652173913043,0.0,1,Public,Province,3.2188758248682006,3.295836866004329,0.9583333333333334,0.9583333333333334
176,Public,Lycée professionnel agricole Louis Mallet,Auvergne-Rhône-Alpes,formation selective,BTS,28.0,7.0,16,57.14,50.0,50.0,18.75,6.25,0.0,1,Public,Province,3.367295829986474,2.0794415416798357,0.5714285714285714,0.5714285714285714
177,Public,CNAM de Franche-Comté site de Besançon et CNAM de Franche-Comté site de Belfort,Bourgogne-Franche-Comté,formation selective,Licence,70.0,22.0,13,16.67,76.92,15.384615384615385,23.076923076923077,7.6923076923076925,7.6923076923076925,1,Public,Province,4.2626798770413155,3.1354942159291497,0.18571428571428572,0.18571428571428572
178,Privé sous contrat d'association,Lycée professionnel hôtelier Notre Dame,Bretagne,formation selective,Autre formation,12.0,10.0,3,0.0,33.33,0.0,33.333333333333336,66.66666666666667,0.0,1,Privé,Province,2.5649493574615367,2.3978952727983707,0.25,0.25
179,Public,Institut de Formation de Manipulateurs d-Electroradiologie Médicale,Auvergne-Rhône-Alpes,formation selective,Autre formation,30.0,83.0,29,33.33,68.97,10.344827586206897,20.689655172413794,6.896551724137931,0.0,1,Public,Province,3.4339872044851463,4.430816798843313,0.9666666666666667,0.9666666666666667
180,Public,Université de Caen Normandie,Normandie,formation non selec,Licence,30.0,26.0,7,20.0,71.43,14.285714285714286,14.285714285714286,0.0,28.571428571428573,0,Public,Province,3.4339872044851463,3.295836866004329,0.23333333333333334,0.23333333333333334
181,Public,Université de la Polynésie française,Polynésie française,formation selective,Autre formation,20.0,48.0,20,5.26,45.0,5.0,0.0,30.0,65.0,1,Public,Outre-mer / Etranger,3.044522437723423,3.8918202981106265,1.0,1.0
182,Public,Lycée polyvalent des métiers de l'aéronautique Jean Taris,Nouvelle-Aquitaine,formation selective,Autre formation,6.0,10.0,6,33.33,0.0,16.666666666666668,50.0,0.0,0.0,1,Public,Province,1.9459101490553132,2.3978952727983707,1.0,1.0
183,Public,Lycée Les Lombards,Grand Est,formation selective,BTS,15.0,41.0,15,30.0,73.33,20.0,26.666666666666668,20.0,6.666666666666667,1,Public,Province,2.772588722239781,3.7376696182833684,1.0,1.0
184,Public,LGT ROBERT WEINUM St Martin,Guadeloupe,formation selective,BTS,21.0,23.0,21,68.42,57.14,61.904761904761905,28.571428571428573,23.80952380952381,0.0,1,Public,Outre-mer / Etranger,3.091042453358316,3.1780538303479458,1.0,1.0
